name,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128
Entecavir,-0.152040655,-0.218376602,-0.063113911,-0.002072479,-0.025421988,0.067108478,-0.194231077,0.630099747,0.258055007,-0.006803407,0.113282228,0.057897478,-0.134567015,-0.023485397,-0.089009056,-0.142079367,-0.065704229,0.142385876,0.051750126,-0.088462165,-0.130903619,0.14345051,-0.470685518,-0.142077164,-0.214425168,-0.050729092,-0.092185942,-1.550095775,0.07755469,-0.021024431,0.184054139,-0.110906049,-0.184716105,0.070064935,0.237579255,-0.22923278,0.040341699,0.009174167,0.02195947,-0.134407476,0.351108915,-0.136221059,0.001367041,-1.03546765,-0.069503529,-0.217479187,0.446841125,0.179586214,0.105187642,-0.002428623,0.056680011,0.092357405,-0.039584501,-0.277905927,-0.061286559,-0.016713781,0.078383636,-0.224555456,0.083811931,-0.001858504,-0.107417381,-0.124078685,-0.027545812,-0.001911498,0.029160744,0.344642943,-0.027305296,0.064106588,-0.134934351,0.106142702,-0.137764043,-0.001407168,0.149405789,0.145601979,-0.086428052,-0.107227115,0.184377769,-0.50281395,0.170216766,-0.10123838,-0.057065562,0.082044304,-0.077659172,0.128912085,0.168058525,-0.003651987,0.037248994,0.035215526,0.173442667,0.230678276,-0.031739694,0.260947607,0.058101702,0.058052992,0.096007668,-0.647588182,-0.271448651,-0.028707204,-0.091976973,-0.011726172,-0.071020493,0.102356664,-0.00607804,-0.049080949,0.086878927,-0.04102016,-0.176631678,-0.209701982,-0.160816529,-0.015693712,0.144691093,0.015380924,0.036561771,0.33665942,-0.151464229,-0.117807572,0.24299926,1.913222454,2.655680635,-0.208505029,0.083627468,0.010314811,0.070584081,-0.059955938,0.234213121,0.167133733,-0.124050606,-0.076019968
Teniposide,-0.13732715,-0.193033144,-0.218405,-0.073229655,0.011714905,-0.041262103,-0.390611706,0.227652274,0.235562334,-0.086702266,0.034663998,-0.04654206,0.029031336,-0.02622468,-0.176301193,-0.001131917,-0.247622859,0.280398017,-0.024996287,-0.399306462,-0.103603443,0.220928324,-0.025588613,-0.042990595,-0.099967283,-0.054043958,0.001548542,-2.088882975,0.048124722,-0.071234204,0.172848651,-0.127736573,-0.267186713,-0.055237084,0.157321499,-0.273712183,-0.078713543,-0.032769624,0.026991254,-0.281702416,0.216551208,-0.067027477,0.123197422,-0.015223802,-0.033953207,-0.169316413,0.060552194,-0.131996314,0.046903339,0.070772001,0.028910627,0.003365827,-0.211656345,-0.607542843,0.218231861,0.019474985,0.102069179,-0.169491588,-0.099861288,-0.015409518,0.114853429,-0.257154038,0.070125514,-0.053915633,0.150559252,0.101997704,0.014739198,0.163551525,-0.056297695,0.046874571,-0.200811149,0.073423709,0.130219866,0.13259401,-0.02861243,-0.076539932,-0.003232736,0.289289745,-0.145539806,-0.30611098,-0.050836096,-0.069886648,-0.150587175,-0.099789581,0.225171286,0.045008068,-0.081783938,-0.00541067,-0.031194074,0.315048937,-0.111934664,0.379259787,0.137767858,0.038993126,-0.04197056,-0.2238214,-0.339049415,0.063793763,-0.011687378,0.0040403,-0.093330072,-0.050158411,0.01607459,0.170249606,-0.102263062,0.023095776,-0.485450509,-0.186375728,-0.134162761,0.140651675,0.179145868,0.208143818,0.134447189,0.3700488,-0.027369965,-0.081549837,0.330237267,0.771164431,0.15719292,-0.104146568,-0.050244339,-0.007352484,0.068985099,-0.042102064,-0.184796506,0.115829198,-0.123360951,-0.151775753
Chloramphenicol,-0.061283063,-0.104891736,0.09226867,-0.02712454,-0.116567015,-0.112934625,-0.23423381,-0.04370575,0.237907553,-0.005339644,0.175187604,-0.057594564,-0.017754478,-0.140160013,-0.077649031,0.211486318,0.03514466,0.477353787,0.020230394,-0.361976541,0.020614253,0.156005381,-0.166144801,-0.023800335,-0.16041385,0.093626927,-0.022895184,-2.582188544,0.118470666,-0.240735778,-0.105789575,-0.082378724,-0.756007668,0.165892513,0.102481953,-0.086336986,-0.170420285,-0.077794906,-0.049153023,-0.247647345,0.206190337,-0.335415315,0.12030453,0.224583444,0.109982217,-0.219993971,0.046159506,0.048767983,0.283976559,0.033933664,0.022365686,0.114361877,-0.099860158,-0.267742523,0.15083151,-0.151208821,0.152480431,0.05803231,0.048687932,0.104563566,0.176427288,-0.527315044,-0.011345422,0.062281309,0.069711857,0.117119237,-0.147412007,0.006130015,0.028588256,0.08376303,-0.184866892,-0.062838419,0.056427737,0.116149147,-0.123669394,-0.061624756,-0.162077057,0.31608805,-0.364520558,-0.565680849,-0.009919605,-0.226194136,-0.079761672,-0.171504182,0.216907645,0.17598715,0.084135142,0.151563542,-0.053870541,0.129032606,-0.031183927,0.207430204,0.250314886,0.059365473,0.024574115,0.163613593,-0.123001675,-0.132128493,-0.057243121,0.040374684,-0.148038842,0.208953163,-0.097986562,-0.042679018,-0.006378201,0.009412484,-0.546761233,-0.18732862,-0.072938945,0.177797832,0.112361076,0.246137647,0.094378164,0.116548878,-0.236585076,-0.097426069,0.384196838,-0.133244902,-0.455512665,0.149710632,-0.164151857,0.034187232,0.118670578,0.147141299,-0.035159037,0.156923867,-0.148093686,-0.181030463
Lansoprazole,-0.32888539,-0.410233016,0.436179757,-0.035633613,0.105488393,0.139577448,-0.027060354,-0.213406683,0.381345607,0.093477268,0.132399875,-0.253394823,-0.377467728,0.083288753,-0.013802875,0.317555966,0.461388415,0.395255168,-0.044359802,0.297663246,0.051903151,0.141848241,-0.521040544,-0.063150102,-0.241923587,-0.273131139,-0.147907722,-2.720500228,0.094156812,-0.254832224,-0.446298492,-0.154543458,0.555448311,0.118466494,0.255139037,-0.224101502,0.074559203,0.060061771,0.074667903,-0.087927494,0.455460814,-0.158259538,-0.280097018,0.1470899,-0.281512764,0.120499046,-0.193164247,0.026547203,-0.079097656,-0.147187275,0.038396225,-0.316442192,-0.021831286,-0.045801229,-0.066739784,0.074007243,-0.047855817,-0.299879761,-0.19666878,-0.010727565,0.198396332,-0.377065834,0.027267694,0.032105876,0.176085166,-0.126287832,-0.443118938,0.169594615,-0.183461967,0.23128256,0.097215053,-0.002397258,0.060415887,-0.173800651,0.06306667,0.091073807,-0.355590674,0.113805091,-0.357150523,0.818089801,0.069598295,0.015873648,0.0461898,0.13281633,0.164607243,-0.222673068,-0.054036712,0.2586477,-0.166091765,0.258470569,-0.107449167,0.204603423,0.356076242,0.087526635,0.125392225,0.464085198,-0.072766192,-0.009591847,-0.168281216,-0.001626534,-0.439345081,0.017476421,-0.134004699,-0.519418536,-0.027026308,-0.060404539,0.876999031,-0.245279235,0.680126457,0.302037182,-0.023339369,0.12155673,0.307385302,0.13224309,-0.105730604,-0.060075932,-0.426442251,-0.616937005,-0.481213053,0.231110187,0.27954621,0.280193444,-0.018991409,-0.295492062,-0.023460101,0.155576432,-0.1873201,0.222250861
Dipivefrin,-0.002357215,-0.008307746,-0.39056061,0.028160813,0.045165012,-0.097197607,-0.335556675,0.539164933,0.210046776,-0.094628765,-0.023450972,0.083830731,-0.182737925,-0.064583777,-0.0265393,-0.04021412,-0.455445595,0.062381701,-0.01557244,-0.082252269,-0.076272134,0.027798029,-0.330653268,-0.120495005,-0.168388647,0.08878744,-0.089042608,-1.445920773,0.037399175,-0.034777988,0.180053924,-0.008455486,-0.274353295,0.093778485,0.255192951,-0.224505111,0.175526858,-0.11165791,-0.107973345,-0.039096503,-0.027441445,0.180446915,-0.025729298,-1.073795239,0.043596869,-0.023590101,0.358581722,0.149176208,0.119933145,0.050063638,0.016049893,0.099693338,-0.013676319,-0.293071043,-0.338849872,-0.156275983,0.085190978,-0.212151533,0.187753103,0.14179498,-0.716593629,-0.166274514,-0.070138347,0.031900152,-0.044149562,0.386995089,-0.056205962,0.036451181,-0.082980471,0.108699538,-0.079153948,0.150549965,0.121824226,0.063393805,-0.056039249,-0.078638883,0.401735595,-0.417807602,0.121170788,-0.4409234,-0.02049287,0.234408167,-0.097903736,0.144070233,0.173556551,0.03336047,0.027465596,0.084926297,0.486724497,0.405051953,0.12630697,0.231459884,-0.183670481,0.098779788,0.320805086,-0.667779402,0.000153049,0.0044047,-0.10961544,0.001000847,-0.17159969,-0.121846679,-0.004168788,-0.16695647,0.088850634,-0.041363216,-0.579538967,-0.102376848,-0.191927593,-0.20464309,0.349852113,0.289010906,-0.166625136,0.332226515,-0.108526968,-0.095334731,0.012542713,1.728385784,1.783178225,-0.25548385,0.240936365,-0.004948812,0.021858698,0.117960332,0.251372029,0.29234837,-0.133155951,-0.660380888
Droperidol,-0.070212574,-0.09263431,-0.136932232,0.108769882,0.089675373,-0.074581753,-0.266783936,0.378423464,0.144867051,-0.105171006,0.091327843,0.148300574,0.335512092,-0.071238173,-0.048537898,-0.032823442,-0.345672216,-0.132613611,0.042963896,-0.03441619,-0.256831331,0.14568457,-0.455128155,-0.133763508,-0.137575672,0.041786179,0.012644667,-1.857423361,0.049482001,-0.207920842,0.011144269,-0.051423935,0.07557811,0.137240251,0.070181158,-0.284950209,0.00458069,-0.074520651,-0.054900888,0.22521223,-0.817189581,0.114708371,-0.19783409,-0.229985255,0.166605374,-0.217962716,0.120485393,-0.081618208,-0.09436733,0.102278013,0.07034399,0.029212159,-0.151902684,-0.509275782,0.107352864,-0.107704286,0.174526061,-0.121437059,0.123371885,0.279631679,-0.149716829,-0.322864579,-0.011817391,0.114542084,-0.095653738,0.150373437,0.120477892,0.149427812,-0.081269036,0.027261215,-0.019625148,0.195259572,0.073918689,-0.513603024,-0.129019993,-0.024461852,0.151973086,0.088679283,0.012278929,-0.518393592,-0.144470402,0.053674988,-0.040408828,-0.456170031,0.095367382,0.114159625,-0.0092138,0.103933057,0.272486905,0.373394364,0.018841037,0.156696895,0.130590857,0.150773775,0.233560911,-0.496861629,-0.107186131,-0.086891233,-0.126624759,0.074902319,-0.036841147,-0.611436484,-0.020208246,-0.007666283,-0.092743637,-0.139936019,-0.625413231,-0.178468235,-0.255004546,-0.000304257,-0.028505429,0.334626517,0.007956081,0.403598256,0.23324886,-0.030232409,-0.047896009,1.069897402,0.663030121,0.130413365,0.082533411,0.066426659,0.058488782,0.180451286,0.034363073,0.125893617,-0.028637995,-0.561536457
Meperidine,-0.178713328,-0.041218177,-0.179494191,0.114646557,-0.002655785,-0.078961889,-0.163334068,0.155427672,0.192799948,-0.057406761,0.100369298,0.098742815,0.214845695,-0.064664386,-0.055421802,-0.072147073,-0.082522918,-0.218408181,0.017117846,-0.063598824,-0.146146808,0.115777215,-0.380213608,-0.092861394,-0.213235192,0.030323682,0.036329833,-2.070078846,0.131020398,-0.040929175,0.069085414,-0.071450908,0.155612637,0.114011178,0.106555887,-0.163144816,0.008502376,-0.069798949,-0.040404205,0.446768771,-0.723384569,0.034301922,-0.280419294,-0.072459551,0.12510747,-0.19334084,0.131421674,-0.06076403,-0.108748613,0.077147767,0.050498437,0.044784602,-0.210696686,-0.452794832,0.32681575,-0.114115773,0.016495814,-0.216656897,0.073650035,0.167029648,0.045811767,-0.480677176,-0.009853171,0.057843276,-0.02668029,0.223652747,-0.059038398,0.053877409,0.024922786,0.078517769,-0.007509913,0.37406903,0.112603589,-0.507920387,-0.064395097,-0.056671949,0.0626406,0.233657307,-0.14102188,-0.303077101,-0.160724766,0.082762177,-0.011532945,-0.500280739,-0.035887549,0.14611718,-0.031771012,0.080771337,0.165422266,0.233398872,-0.004054792,0.180718623,0.117285706,0.168080296,0.30598927,-0.085357744,-0.094575562,-0.087390211,-0.10581993,0.058494892,-0.106471805,-0.507034064,-0.049074449,0.210603343,-0.130029462,-0.053138752,-0.626643615,-0.020503907,-0.015059664,-0.011956477,0.048998955,0.385900617,0.0755823,0.207903765,0.16067571,-0.112186564,0.07219379,0.696857895,0.408080139,0.029539818,0.075160533,-0.01147864,0.028759103,0.088731646,-0.064626985,-0.023755533,-0.050362221,-0.388061696
Loratadine,-0.085207446,-0.104432208,-0.139322882,0.020159157,0.089399673,-0.086395115,-0.117012071,0.074062666,0.126891661,-0.120613382,0.078404053,0.066866929,0.53075267,0.012690219,-0.135117237,0.048797554,-0.067468801,0.128967297,0.016860869,-0.288146515,-0.234591051,0.155853399,-0.065086657,-0.144510596,-0.260918605,0.085745815,-0.046905823,-2.330433421,0.066162251,-0.115783108,-0.021393381,-0.09439485,-0.087846475,0.020660255,0.193594988,-0.244498096,-0.056968135,-0.015577295,-0.07092949,0.116738652,-0.164838019,-0.29303568,0.046586136,0.187298862,-0.007490742,-0.175874447,-0.004383286,-0.039154984,-0.100583829,-0.02072369,0.044348162,0.116938876,-0.276514025,-0.480238123,0.39565406,0.051356804,0.029164842,0.153099076,-0.105991681,0.073073891,0.111710974,-0.481084459,-0.098533537,0.040714807,-0.141061249,0.272343668,0.09770402,0.133306013,-0.093273796,0.107816872,-0.048337697,0.148112654,0.113291717,-0.369716236,0.007871209,-0.005681708,0.109330359,0.422501418,-0.378749793,-0.489480586,-0.121305025,-0.001443218,-0.047983138,-0.614679996,0.13687056,0.023269645,0.013547658,0.051603589,0.242710426,0.397376901,-0.136966884,0.240066991,0.185384003,0.124036068,0.230707,-0.253411169,-0.196813463,-0.024502129,-0.083611983,0.088123032,-0.152052158,-0.433030016,-0.1796408,0.037283893,-0.067799033,0.04564823,-0.912656238,-0.059173381,0.155378503,0.255687539,0.161718833,0.278414166,0.082326098,0.319626705,-0.055309546,-0.074101494,-0.004973966,0.117273042,-0.316685693,-0.001010605,-0.007306899,-0.023298089,0.085436688,0.001174823,-0.058429521,0.100667682,-0.006240954,-0.54701443
Prazosin,0.0138796,0.006303897,-0.092543382,0.020891673,-0.001404448,-0.221621906,-0.113412973,-0.000520247,0.419596892,-0.04630456,0.077351907,0.024985094,-0.522899362,0.026624571,-0.057569976,0.193451987,-0.206871492,0.191379677,0.089395083,0.481994802,0.119331459,0.160984209,-0.192832829,0.126262314,-0.199783502,0.050338669,-0.014652123,-2.837033787,-0.140074524,-0.297724523,0.205951046,0.051915166,0.556527635,-0.002633848,0.030079811,-0.005554133,0.236059151,-0.009498699,-0.076311157,0.177632221,-0.524901106,-0.047741349,-0.21434865,0.180912193,0.059289875,-0.194104527,0.054105079,0.176876982,0.370505587,-0.141114476,0.056581166,-0.004371722,-0.210555576,-0.329614634,0.240337303,0.00944469,-0.075568012,-0.155235099,0.228427421,0.015381061,0.227611653,-0.658483404,-0.161214841,0.055792333,0.213575421,0.00604457,0.458966082,0.153643443,0.060579904,0.181564213,-0.348514188,0.116898446,0.148534722,0.14859442,-0.137711918,-0.094368395,-0.149746444,0.064846079,-0.010306754,-0.016333279,-0.112539793,0.07174073,0.014624917,0.195076253,0.046102642,-0.045936831,0.008918966,-0.046653011,-0.350113491,0.216865485,0.017286589,0.045659168,0.209456866,0.168935748,0.097911474,0.383677649,-0.210469987,-0.192830294,-0.02972439,-0.000881897,-0.143598911,0.162068381,-0.216262837,-0.190288362,-0.083130736,-0.038979482,-0.312661529,-0.020092555,0.197453104,0.151244801,-0.269813229,0.248583041,0.235365777,0.087489353,0.097278321,0.041111782,-0.096441862,-0.499188252,-0.522495174,0.263804226,0.266063057,-0.147315759,0.079483801,-0.007923202,-0.150860759,0.024841528,-0.09234433,-0.169823062
Imipramine,-0.140752073,-0.160551018,0.138995536,0.159815267,0.010491915,-0.054426126,-0.048558225,-0.130102816,0.241457092,-0.067424868,0.091948541,-0.002229171,0.326218488,-0.124431732,0.051992026,-0.183107463,0.146194035,-0.112854914,-0.109944363,-0.039071911,-0.161727401,0.163821209,-0.273022152,0.093402455,-0.258725227,0.092276847,-0.084974348,-2.832524522,0.121712313,-0.111155967,-0.045334944,-0.155621058,0.175900392,-0.054664427,0.271957922,-0.151773649,-0.002561885,-0.167565577,-0.114651173,-0.07691582,-0.78514783,0.071762451,-0.630525652,0.192791127,0.074651052,-0.284136978,0.182228586,-0.301940616,-0.112709812,0.112451526,0.027953035,0.002402016,0.213861368,-0.181341857,0.193300519,0.054883179,0.054379857,-0.059355774,-0.134790178,0.179381247,0.329585946,-0.618098927,0.208722534,0.048872771,-0.114426288,-0.256182299,0.251885008,-0.024062976,-0.194353483,-0.094859322,-0.141869307,-0.050484038,0.035997694,-0.417183138,0.005664522,0.044746302,-0.11335249,0.158211056,-0.131328389,0.114689252,0.175411064,-0.143804524,0.214281342,-0.293285092,0.107817253,0.175125556,-0.173051559,0.037495202,-0.137182289,0.327451075,0.259237509,0.143785565,0.374324501,0.0453607,0.035883912,0.31732895,-0.295793169,-0.078319704,-0.155434992,0.063963142,-0.135285694,0.052782566,-0.047448077,-0.710808131,-0.008217411,0.111171043,-0.798351007,-0.052672102,0.300304226,0.329175925,-0.075406237,0.120428427,0.280218346,0.32492849,-0.037679865,-0.110191988,-0.098633884,-0.675034726,-0.55404593,0.446278767,0.062520254,0.075221577,0.205303472,0.217042958,-0.195290627,0.169451117,-0.064893757,-0.126792344
Acitretin,0.193577723,-0.138800112,-0.084981073,-0.276776783,0.062996872,-0.045001353,-0.270953279,0.038516773,0.279321745,-0.132594239,-0.115563601,-0.1286581,0.124636791,-0.033811574,-0.191130171,0.328851642,0.160719394,0.660375677,-0.144711789,-0.600653439,-0.250579498,0.203750435,-0.202732963,-0.138891027,-0.174844204,0.020202412,-0.177045328,-2.341088077,-0.206682056,-0.179767913,-0.154913801,0.074749215,-0.232852783,0.034411398,0.177063005,-0.183810575,0.081650596,0.062021977,-0.066328599,-0.123877135,0.571326828,-0.154589622,0.113242772,0.161054093,-0.155366911,-0.072903218,-0.262417836,-0.083741385,0.263483908,0.03568238,0.198631066,0.00034416,-0.031985515,-0.490084033,0.107911053,-0.051345971,-0.007943907,-0.199962253,-0.138292436,0.271017128,0.23813012,-0.333087094,-0.04550435,0.099763928,-0.06444089,-0.001453744,0.050893299,0.089884322,-0.142971663,0.186816507,-0.203921014,-0.051917177,0.181169038,0.069604391,-0.17368031,0.181212476,-0.196236675,0.30362062,-0.161702026,0.220840375,0.301050469,-0.331183724,0.004869894,-0.13945601,0.102585255,0.030124117,-0.126615967,-0.090053165,-0.156147874,0.165125102,-0.21721613,0.292130728,0.205503481,-0.204323696,-0.041148831,0.072062137,-0.099716127,0.085719769,-0.377348876,-0.007787219,-0.333283126,0.233766044,-0.051459715,0.219173294,-0.24206489,-0.06305695,0.655390948,-0.035197641,0.11149884,0.196011234,-0.146832043,0.050232573,0.213606626,0.021393678,-0.146187751,-0.046688069,-0.15804288,0.523046664,-0.128317605,-0.226690601,-0.051083164,0.004586071,-0.062661866,-0.003310739,-0.415381903,0.206866542,-0.365496154,-0.103651199
Visudyne,0.058322398,-0.254349683,0.092319974,-0.02674594,0.121410498,-0.139339555,-0.241479159,0.313308645,0.372245112,-0.052927231,0.048779848,0.082279242,-0.58523925,-0.030446012,0.010633535,0.029130634,0.165644527,0.06465395,0.064594873,-0.345673808,0.00075711,0.140264385,-0.251820466,-0.107851254,-0.13005598,0.071605673,-0.076636182,-1.996318307,-0.049790739,-0.120152269,0.214940096,-0.045588331,0.082770102,0.02593052,0.111851124,-0.068968336,0.199201646,-0.011310451,-0.010298319,-0.281746126,0.305516198,-0.141297286,0.043029653,-0.222679227,-0.062207694,-0.00958298,0.187586885,-0.06897091,0.087499473,0.045959447,0.039490896,0.16323581,-0.131064165,-0.486786857,-0.11694321,-0.0170397,0.014573649,0.046255473,0.284143822,-0.113166055,0.101259566,-0.131266911,-0.143779169,0.00279875,0.105180896,0.189196619,-0.094804992,0.222684462,-0.018782518,0.139478788,-0.123873355,-0.015957406,0.144091639,0.089349188,-0.128405738,-0.094780811,0.007564734,0.121401004,-0.069560009,0.00048811,-0.089592964,-0.147839344,-0.108011272,-0.230591685,0.149337695,-0.063944724,-0.088296593,0.016267717,-0.024854286,0.219700162,-0.081668989,0.226163625,0.130736197,-0.010127272,0.296916586,-0.317250921,-0.217326665,-0.03717556,-0.086286947,-0.003707382,-0.328160497,-0.028579729,-0.058372773,-0.129555077,0.023189822,-0.022018069,-0.039728361,-0.112391033,-0.161247153,0.04726016,-0.028616508,0.193427131,0.187409455,0.235596614,-0.153393984,-0.032610484,-0.03114022,1.478329048,0.721705297,-0.051381985,0.054024389,0.052818901,-0.032181844,-0.061747443,-0.046879654,0.269811631,-0.197164373,-0.274893295
Nabumetone,-0.029040081,-0.121279503,0.331003312,-0.040007556,0.032676491,-0.077305187,-0.070789074,-0.066122436,0.305099893,-0.022021693,0.053000897,-0.065300469,0.036449368,0.02851058,-0.113691392,0.114689638,0.335456959,0.338354273,-0.029862908,-0.229346985,-0.04731905,0.159469936,-0.02879653,0.03662976,-0.28101547,0.06525683,-0.095495382,-2.375536757,-0.014883041,-0.279238124,-0.031563841,-0.049403775,0.16099298,0.070749528,0.253346805,-0.27670672,0.028542208,0.059327009,-0.107906502,-0.077210421,0.230393731,-0.132682357,0.275753703,0.135691649,-0.093596898,-0.096686498,0.079708697,-0.068868605,0.282255866,0.002572261,0.085992249,0.0184473,-0.148024342,-0.421515343,0.008030176,-0.018914948,0.012427469,-0.188820505,0.023263011,-0.004670601,0.299908808,-0.31475658,-0.11445817,0.094584126,0.100567299,-0.126124083,-0.047012018,-0.085202795,-0.045700999,0.010621863,-0.115400973,0.183092262,0.100469885,0.398335213,-0.044909294,-0.087446579,0.0030404,0.511308787,-0.421607867,0.086402129,0.093126385,-0.131391685,-0.087192837,-0.126612662,0.243198335,0.080119206,-0.00044311,0.088883518,-0.120370891,0.362510212,-0.099694898,0.095211763,0.441193215,0.040482926,0.159351619,-0.277413673,-0.314272146,-0.068505871,-0.247941678,0.031236442,-0.225092345,-0.058434265,-0.092775936,0.171927436,0.012045753,-0.006809041,-0.365505118,-0.139857894,0.191227536,0.01175451,-0.123683595,0.243803222,0.249199952,-0.00605591,-0.143949735,-0.109062213,0.177976025,0.573403856,-0.044237903,0.254232667,-0.029238058,-0.046905832,0.118826582,0.004196142,-0.196515204,0.134325239,-0.15684085,0.07359574
Ketorolac,-0.094185748,-0.148450777,0.437211538,0.031247809,0.040629557,-0.094300735,-0.09828123,-0.124987923,0.30439747,-0.035348993,0.213152966,0.014867337,-0.053212102,-0.011471564,0.060590518,0.091009054,0.394100292,-0.043435503,0.044989311,-0.188922669,-0.150544213,0.093236964,-0.233727767,0.009857632,-0.265135987,0.022498351,0.079627951,-2.470332343,0.100990339,-0.152635589,-0.10374725,0.095936043,0.326480331,-0.033158284,0.284100844,-0.195092225,-0.083758045,-0.060547737,-0.174974984,0.14997976,0.401488342,-0.051712723,0.007432115,0.161250334,0.113898174,-0.085178753,0.103869478,-0.072787444,0.091293378,0.005960503,0.024883686,0.032068302,-0.138850146,-0.389804559,0.121722178,-0.264682061,0.050149484,0.003225691,0.103610752,0.084994921,0.204684262,-0.352568703,-0.159411235,-0.006298659,0.033970273,-0.122038747,-0.092471942,-0.001815861,-0.093297658,-0.037437765,-0.082084656,0.083656704,0.155565576,0.27641232,0.076567863,-0.088579656,-0.222329776,0.451030263,-0.56486406,0.345751233,0.066524149,-0.245322884,-0.161693209,-0.005397085,0.18481817,0.038852378,0.0606091,0.186374565,-0.130729731,0.206059331,0.100412436,0.032557261,0.422427583,0.218099933,0.275681358,-0.017755723,-0.242550013,0.012085915,-0.265245736,0.128801198,-0.196121339,0.079452849,0.030647375,-0.14573635,0.149595542,-0.03524761,0.172453733,-0.197534547,0.027217859,0.086397475,-0.216804674,0.190843078,0.348939088,0.091013126,-0.260497374,-0.106393987,0.170698701,0.400020061,-0.153617919,0.407919711,-0.103552342,0.047948121,-0.058057058,0.067844214,-0.096967564,0.075308473,-0.180429378,0.171195331
